Rt I-76 PA WB L1run320171111_0838_Rt 76 WB Begin_Profile_ODS1 (Profile 1 (Gocator2342)) - Distance (ft)	Rt I-76 PA WB L1run320171111_0838_Rt 76 WB Begin_Profile_ODS1 (Profile 1 (Gocator2342))_Full	Rt I-76 PA WB L1run320171111_0838_Rt 76 WB Begin_Profile_ODS2 (Profile 2 (Gocator2342)) - Distance (ft)	Rt I-76 PA WB L1run320171111_0838_Rt 76 WB Begin_Profile_ODS2 (Profile 2 (Gocator2342))_Full
3.11679148674011	0.600799	3.11679148674011	0.4357581
3.19881248474121	0.6029592	3.19881248474121	0.435874
3.28083348274231	0.604201	3.28083348274231	0.4381495
3.36285448074341	0.6062088	3.36285448074341	0.4377204
3.44487547874451	0.6087709	3.44487547874451	0.4349336
3.52689647674561	0.6050813	3.52689647674561	0.4354353
3.6089174747467	0.6066932	3.6089174747467	0.4373049
3.6909384727478	0.6104656	3.6909384727478	0.4375629
3.7729594707489	0.6132168	3.7729594707489	0.4397897
3.85498046875	0.6158986	3.85498046875	0.4406358
3.9370014667511	0.6185797	3.9370014667511	0.4423806
4.0190224647522	0.6217122	4.0190224647522	0.4432234
4.1010434627533	0.6253934	4.1010434627533	0.4441026
4.18306446075439	0.6286982	4.18306446075439	0.4433168
4.26508545875549	0.6313118	4.26508545875549	0.4447648
4.34710645675659	0.634823	4.34710645675659	0.4407937
4.42912745475769	0.6331757	4.42912745475769	0.44013
4.51114845275879	0.6358477	4.51114845275879	0.4414044
4.59316945075989	0.6392478	4.59316945075989	0.4427631
4.67519044876099	0.6415446	4.67519044876099	0.4430709
4.75721144676209	0.6436155	4.75721144676209	0.4443059
4.83923244476318	0.6477077	4.83923244476318	0.4451464
4.92125344276428	0.6507596	4.92125344276428	0.4463666
5.00327444076538	0.6515028	5.00327444076538	0.4477588
5.08529543876648	0.6532903	5.08529543876648	0.4480353
5.16731643676758	0.6529921	5.16731643676758	0.4490483
5.24933743476868	0.6545947	5.24933743476868	0.4463799
5.33135843276978	0.6490774	5.33135843276978	0.4481522
5.41337943077087	0.6495463	5.41337943077087	0.4511113
5.49540042877197	0.6498941	5.49540042877197	0.4529224
5.57742142677307	0.6531366	5.57742142677307	0.4552641
5.65944242477417	0.6574733	5.65944242477417	0.4561927
5.74146342277527	0.6612182	5.74146342277527	0.4574058
5.82348442077637	0.6650081	5.82348442077637	0.4591455
5.90550541877747	0.6678437	5.90550541877747	0.4611374
5.98752641677856	0.6702685	5.98752641677856	0.4605735
6.06954741477966	0.6706094	6.06954741477966	0.4601984
6.15156841278076	0.6712106	6.15156841278076	0.4550851
6.23358941078186	0.6670879	6.23358941078186	0.4551847
6.31561040878296	0.6678851	6.31561040878296	0.4570776
6.39763140678406	0.6713291	6.39763140678406	0.4589001
6.47965240478516	0.6727065	6.47965240478516	0.4602575
6.56167340278625	0.6748214	6.56167340278625	0.4619452
6.64369440078735	0.676653	6.64369440078735	0.464709
6.72571539878845	0.6784209	6.72571539878845	0.4671203
6.80773639678955	0.6797053	6.80773639678955	0.4686755
6.88975739479065	0.6813666	6.88975739479065	0.468392
6.97177839279175	0.6837976	6.97177839279175	0.4703844
7.05379939079285	0.6880152	7.05379939079285	0.4674575
7.13582038879395	0.6857199	7.13582038879395	0.4682215
7.21784138679504	0.6870972	7.21784138679504	0.4696399
7.29986238479614	0.6907722	7.29986238479614	0.4718217
7.38188338279724	0.6955263	7.38188338279724	0.4745379
7.46390438079834	0.6989408	7.46390438079834	0.4790647
7.54592537879944	0.7023506	7.54592537879944	0.4849961
7.62794637680054	0.703324	7.62794637680054	0.4889672
7.70996737480164	0.7050021	7.70996737480164	0.4933337
7.79198837280273	0.7057638	7.79198837280273	0.4958771
7.87400937080383	0.7086495	7.87400937080383	0.497221
7.95603036880493	0.7115116	7.95603036880493	0.4931649
8.03805136680603	0.7095564	8.03805136680603	0.4938659
8.12007236480713	0.7100874	8.12007236480713	0.4952767
8.20209336280823	0.7137058	8.20209336280823	0.4979468
8.28411436080933	0.7174894	8.28411436080933	0.5007373
8.36613535881042	0.7213486	8.36613535881042	0.5049341
8.44815635681152	0.7241505	8.44815635681152	0.5085974
8.53017735481262	0.7278405	8.53017735481262	0.5098995
8.61219835281372	0.7307821	8.61219835281372	0.5136092
8.69421935081482	0.7331717	8.69421935081482	0.515656
8.77624034881592	0.7347917	8.77624034881592	0.5173445
8.85826134681702	0.7376412	8.85826134681702	0.5143464
8.94028234481812	0.733228	8.94028234481812	0.5151384
9.02230334281921	0.7348792	9.02230334281921	0.5170141
9.10432434082031	0.7383799	9.10432434082031	0.5197713
9.18634533882141	0.7416281	9.18634533882141	0.5225728
9.26836633682251	0.7448336	9.26836633682251	0.5267442
9.35038733482361	0.7487785	9.35038733482361	0.5316163
9.43240833282471	0.7498729	9.43240833282471	0.5360483
9.51442933082581	0.7510388	9.51442933082581	0.5396301
9.5964503288269	0.7522668	9.5964503288269	0.5414097
9.678471326828	0.7551858	9.678471326828	0.5446507
9.7604923248291	0.7587336	9.7604923248291	0.5408705
9.8425133228302	0.7543186	9.8425133228302	0.5410768
9.9245343208313	0.7553519	9.9245343208313	0.5426317
10.0065553188324	0.7555678	10.0065553188324	0.5429891
10.0885763168335	0.7553154	10.0885763168335	0.5442621
10.1705973148346	0.7545411	10.1705973148346	0.545625
10.2526183128357	0.7556503	10.2526183128357	0.5474593
10.3346393108368	0.7565335	10.3346393108368	0.5489219
10.4166603088379	0.7573718	10.4166603088379	0.5497572
10.498681306839	0.7575854	10.498681306839	0.550131
10.5807023048401	0.7580498	10.5807023048401	0.5437312
10.6627233028412	0.7504785	10.6627233028412	0.5411363
10.7447443008423	0.7507302	10.7447443008423	0.5398079
10.8267652988434	0.7526633	10.8267652988434	0.5424834
10.9087862968445	0.7554214	10.9087862968445	0.5435588
10.9908072948456	0.7568664	10.9908072948456	0.5444589
11.0728282928467	0.758238	11.0728282928467	0.5439418
11.1548492908478	0.7581035	11.1548492908478	0.5440695
11.2368702888489	0.7588741	11.2368702888489	0.5457539
11.31889128685	0.7586938	11.31889128685	0.5417387
11.4009122848511	0.7584952	11.4009122848511	0.5426542
11.4829332828522	0.751413	11.4829332828522	0.5441613
11.5649542808533	0.750912	11.5649542808533	0.5451153
11.6469752788544	0.7527352	11.6469752788544	0.5445931
11.7289962768555	0.7554941	11.7289962768555	0.5443284
11.8110172748566	0.757821	11.8110172748566	0.5457214
11.8930382728577	0.7606851	11.8930382728577	0.5456687
11.9750592708588	0.7620586	11.9750592708588	0.5468617
12.0570802688599	0.764322	12.0570802688599	0.5485737
12.139101266861	0.7665101	12.139101266861	0.5445634
12.2211222648621	0.770561	12.2211222648621	0.5450373
12.3031432628632	0.7690756	12.3031432628632	0.5474799
12.3851642608643	0.7710588	12.3851642608643	0.5489423
12.4671852588654	0.7730449	12.4671852588654	0.5502677
12.5492062568665	0.7739524	12.5492062568665	0.5526919
12.6312272548676	0.7738287	12.6312272548676	0.553642
12.7132482528687	0.7740703	12.7132482528687	0.5550596
12.7952692508698	0.7749784	12.7952692508698	0.5554281
12.8772902488708	0.7742946	12.8772902488708	0.556556
12.9593112468719	0.7759807	12.9593112468719	0.5515647
13.041332244873	0.7766511	13.041332244873	0.5507256
13.1233532428741	0.7725803	13.1233532428741	0.5493009
13.2053742408752	0.7731795	13.2053742408752	0.5466038
13.2873952388763	0.7818103	13.2873952388763	0.5473743
13.3694162368774	0.7781048	13.3694162368774	0.5483282
13.4514372348785	0.7790084	13.4514372348785	0.549202
13.5334582328796	0.7813988	13.5334582328796	0.5510946
13.6154792308807	0.7842444	13.6154792308807	0.552997
13.6975002288818	0.7865988	13.6975002288818	0.554583
13.7795212268829	0.7894999	13.7795212268829	0.5515414
13.861542224884	0.7891573	13.861542224884	0.5518169
13.9435632228851	0.7844873	13.9435632228851	0.5522774
14.0255842208862	0.7845693	14.0255842208862	0.5531406
14.1076052188873	0.7874104	14.1076052188873	0.5550912
14.1896262168884	0.7898291	14.1896262168884	0.5555332
14.2716472148895	0.791236	14.2716472148895	0.5574097
14.3536682128906	0.7916805	14.3536682128906	0.5593837
14.4356892108917	0.7905407	14.4356892108917	0.5607686
14.5177102088928	0.7904412	14.5177102088928	0.5628594
14.5997312068939	0.7887668	14.5997312068939	0.5583218
14.681752204895	0.7896969	14.681752204895	0.5596036
14.7637732028961	0.7860841	14.7637732028961	0.5605805
14.8457942008972	0.7873397	14.8457942008972	0.5624921
14.9278151988983	0.7877779	14.9278151988983	0.5644498
15.0098361968994	0.7886137	15.0098361968994	0.5663887
15.0918571949005	0.7905225	15.0918571949005	0.5683659
15.1738781929016	0.7904426	15.1738781929016	0.5683728
15.2558991909027	0.7908042	15.2558991909027	0.5677752
15.3379201889038	0.7921737	15.3379201889038	0.5687931
15.4199411869049	0.7940879	15.4199411869049	0.5652484
15.501962184906	0.7944942	15.501962184906	0.5670998
15.5839831829071	0.7935145	15.5839831829071	0.5690964
15.6660041809082	0.7853612	15.6660041809082	0.5705572
15.7480251789093	0.7881457	15.7480251789093	0.5720181
15.8300461769104	0.7905651	15.8300461769104	0.5734888
15.9120671749115	0.7949693	15.9120671749115	0.5744599
15.9940881729126	0.7969064	15.9940881729126	0.5759194
16.0761091709137	0.799306	16.0761091709137	0.5773982
16.1581301689148	0.8022293	16.1581301689148	0.5793522
16.2401511669159	0.8036488	16.2401511669159	0.5808963
16.322172164917	0.8060648	16.322172164917	0.5773645
16.4041931629181	0.8084857	16.4041931629181	0.5792842
16.4862141609192	0.810425	16.4862141609192	0.5812747
16.5682351589203	0.8073484	16.5682351589203	0.5837576
16.6502561569214	0.8087721	16.6502561569214	0.5852488
16.7322771549225	0.8102025	16.7322771549225	0.5872342
16.8142981529236	0.8101326	16.8142981529236	0.5887201
16.8963191509247	0.810569	16.8963191509247	0.5912172
16.9783401489258	0.8115078	16.9783401489258	0.5922208
17.0603611469269	0.8119324	17.0603611469269	0.5937035
17.142382144928	0.8103759	17.142382144928	0.5942516
17.2244031429291	0.8113227	17.2244031429291	0.5897353
17.3064241409302	0.8107692	17.3064241409302	0.5916945
17.3884451389313	0.8106722	17.3884451389313	0.5927098
17.4704661369324	0.8046168	17.4704661369324	0.5942116
17.5524871349335	0.8056386	17.5524871349335	0.5942315
17.6345081329346	0.808067	17.6345081329346	0.593742
17.7165291309357	0.8090315	17.7165291309357	0.5927508
17.7985501289368	0.810962	17.7985501289368	0.5922459
17.8805711269379	0.8094103	17.8805711269379	0.5932614
17.962592124939	0.8103943	17.962592124939	0.592766
18.0446131229401	0.8108584	18.0446131229401	0.593318
18.1266341209412	0.812321	18.1266341209412	0.587329
18.2086551189423	0.8133228	18.2086551189423	0.5888056
18.2906761169434	0.8167538	18.2906761169434	0.5907953
18.3726971149445	0.8146769	18.3726971149445	0.5973501
18.4547181129456	0.8173351	18.4547181129456	0.5934065
18.5367391109467	0.8246658	18.5367391109467	0.5948855
18.6187601089478	0.8190515	18.6187601089478	0.595928
18.7007811069489	0.8191257	18.7007811069489	0.5969437
18.78280210495	0.8180828	18.78280210495	0.599459
18.8648231029511	0.8191293	18.8648231029511	0.6025028
18.9468441009521	0.8216206	18.9468441009521	0.6040344
19.0288650989532	0.8241168	19.0288650989532	0.606102
19.1108860969543	0.8276421	19.1108860969543	0.6026437
19.1929070949554	0.8305257	19.1929070949554	0.6041505
19.2749280929565	0.827476	19.2749280929565	0.604694
19.3569490909576	0.8297181	19.3569490909576	0.6067274
19.4389700889587	0.8375618	19.4389700889587	0.6077785
19.5209910869598	0.8324071	19.5209910869598	0.6088299
19.6030120849609	0.8310314	19.6030120849609	0.6088836
19.685033082962	0.8300017	19.685033082962	0.6089221
19.7670540809631	0.8279901	19.7670540809631	0.6099658
19.8490750789642	0.8265628	19.8490750789642	0.6110058
19.9310960769653	0.8275681	19.9310960769653	0.6121051
20.0131170749664	0.8271016	20.0131170749664	0.6081666
20.0951380729675	0.8280455	20.0951380729675	0.6091605
20.1771590709686	0.8251064	20.1771590709686	0.6107307
20.2591800689697	0.8287241	20.2591800689697	0.6117822
20.3412010669708	0.8312058	20.3412010669708	0.6138371
20.4232220649719	0.8337191	20.4232220649719	0.6153962
20.505243062973	0.8352491	20.505243062973	0.6179455
20.5872640609741	0.8383117	20.5872640609741	0.6205103
20.6692850589752	0.8418445	20.6692850589752	0.6235656
20.7513060569763	0.8453556	20.7513060569763	0.6276093
20.8333270549774	0.8473665	20.8333270549774	0.6312642
20.9153480529785	0.8494164	20.9153480529785	0.628367
20.9973690509796	0.8503513	20.9973690509796	0.6288879
21.0793900489807	0.8474129	21.0793900489807	0.6289815
21.1614110469818	0.8495641	21.1614110469818	0.6295385
21.2434320449829	0.8525823	21.2434320449829	0.6306088
21.325453042984	0.8540869	21.325453042984	0.6321846
21.4074740409851	0.8546539	21.4074740409851	0.6337454
21.4894950389862	0.8567134	21.4894950389862	0.6368132
21.5715160369873	0.8577513	21.5715160369873	0.6389313
21.6535370349884	0.8587976	21.6535370349884	0.6404945
21.7355580329895	0.8588413	21.7355580329895	0.6421608
21.8175790309906	0.8599654	21.8175790309906	0.6392625
21.8996000289917	0.8624371	21.8996000289917	0.6416459
21.9816210269928	0.8584756	21.9816210269928	0.6483558
22.0636420249939	0.8585812	22.0636420249939	0.6460322
22.145663022995	0.8571462	22.145663022995	0.6480308
22.2276840209961	0.858245	22.2276840209961	0.6491559
22.3097050189972	0.8588067	22.3097050189972	0.651233
22.3917260169983	0.8593519	22.3917260169983	0.6528295
22.4737470149994	0.8579407	22.4737470149994	0.6554219
22.5557680130005	0.859544	22.5557680130005	0.6570494
22.6377890110016	0.8606026	22.6377890110016	0.6590984
22.7198100090027	0.8611736	22.7198100090027	0.6613461
22.8018310070038	0.8617778	22.8018310070038	0.6569881
22.8838520050049	0.8622759	22.8838520050049	0.6574804
22.965873003006	0.8558599	22.965873003006	0.6571354
23.0478940010071	0.8570474	23.0478940010071	0.6572271
23.1299149990082	0.860126	23.1299149990082	0.656859
23.2119359970093	0.8627096	23.2119359970093	0.6564623
23.2939569950104	0.864785	23.2939569950104	0.6565251
23.3759779930115	0.8658788	23.3759779930115	0.6586118
23.4579989910126	0.8679862	23.4579989910126	0.6597774
23.5400199890137	0.8690512	23.5400199890137	0.6599205
23.6220409870148	0.8676485	23.6220409870148	0.6595371
23.7040619850159	0.867759	23.7040619850159	0.6583086
23.786082983017	0.8678607	23.786082983017	0.6524122
23.8681039810181	0.8664352	23.8681039810181	0.651879
23.9501249790192	0.8615593	23.9501249790192	0.6510558
24.0321459770203	0.863692	24.0321459770203	0.6501734
24.1141669750214	0.8652894	24.1141669750214	0.64881
24.1961879730225	0.8658978	24.1961879730225	0.6483373
24.2782089710236	0.8680176	24.2782089710236	0.6504263
24.3602299690247	0.8711302	24.3602299690247	0.651596
24.4422509670258	0.8732365	24.4422509670258	0.6527181
24.5242719650269	0.8733581	24.5242719650269	0.6533786
24.606292963028	0.8759753	24.606292963028	0.6539456
24.6883139610291	0.8775977	24.6883139610291	0.6552451
24.7703349590302	0.8807145	24.7703349590302	0.6509098
24.8523559570313	0.8818733	24.8523559570313	0.6513981
24.9343769550323	0.8750058	24.9343769550323	0.6518693
25.0163979530334	0.8760966	25.0163979530334	0.6576605
25.0984189510345	0.8772358	25.0984189510345	0.6525755
25.1804399490356	0.8783739	25.1804399490356	0.6514709
25.2624609470367	0.8780248	25.2624609470367	0.6506484
25.3444819450378	0.8766654	25.3444819450378	0.6507605
25.4265029430389	0.8757947	25.4265029430389	0.6503956
25.50852394104	0.8749399	25.50852394104	0.6510282
25.5905449390411	0.8740722	25.5905449390411	0.6515731
25.6725659370422	0.8747025	25.6725659370422	0.6539167
25.7545869350433	0.8748547	25.7545869350433	0.6491778
25.8366079330444	0.8731134	25.8366079330444	0.64952
25.9186289310455	0.8647724	25.9186289310455	0.651207
26.0006499290466	0.8628005	26.0006499290466	0.6524076
26.0826709270477	0.8624542	26.0826709270477	0.6525667
26.1646919250488	0.8621257	26.1646919250488	0.653258
26.2467129230499	0.8602965	26.2467129230499	0.6520055
26.328733921051	0.8594101	26.328733921051	0.6510446
26.4107549190521	0.8595561	26.4107549190521	0.6509114
26.4927759170532	0.8606357	26.4927759170532	0.6456143
26.5747969150543	0.8629463	26.5747969150543	0.6450016
26.6568179130554	0.8571831	26.6568179130554	0.6447625
26.7388389110565	0.8566733	26.7388389110565	0.6438977
26.8208599090576	0.8573086	26.8208599090576	0.6439921
26.9028809070587	0.8599609	26.9028809070587	0.6446702
26.9849019050598	0.8602448	26.9849019050598	0.644837
27.0669229030609	0.8589137	27.0669229030609	0.6455112
27.148943901062	0.8585274	27.148943901062	0.6456531
27.2309648990631	0.8587615	27.2309648990631	0.6456156
27.3129858970642	0.8573767	27.3129858970642	0.6398191
27.3950068950653	0.8586229	27.3950068950653	0.6396549
27.4770278930664	0.8553242	27.4770278930664	0.6394085
27.5590488910675	0.8568232	27.5590488910675	0.6400071
27.6410698890686	0.8576	27.6410698890686	0.6406819
27.7230908870697	0.8582382	27.7230908870697	0.6414501
27.8051118850708	0.8594283	27.8051118850708	0.6401887
27.8871328830719	0.8605334	27.8871328830719	0.6402203
27.969153881073	0.8641456	27.969153881073	0.6394011
28.0511748790741	0.8673296	28.0511748790741	0.6311499
28.1331958770752	0.8698794	28.1331958770752	0.6293433
28.2152168750763	0.8642294	28.2152168750763	0.6281391
28.2972378730774	0.8631842	28.2972378730774	0.6272686
28.3792588710785	0.8609664	28.3792588710785	0.6264264
28.4612798690796	0.8613394	28.4612798690796	0.626183
28.5433008670807	0.8650302	28.5433008670807	0.6239862
28.6253218650818	0.8664081	28.6253218650818	0.6217222
28.7073428630829	0.8670943	28.7073428630829	0.6187578
28.789363861084	0.8678136	28.789363861084	0.618578
28.8713848590851	0.8684878	28.8713848590851	0.6138122
28.9534058570862	0.8685655	28.9534058570862	0.6145644
29.0354268550873	0.8628754	29.0354268550873	0.6149007
29.1174478530884	0.8620725	29.1174478530884	0.6160152
29.1994688510895	0.8633988	29.1994688510895	0.6167215
29.2814898490906	0.8631349	29.2814898490906	0.618349
29.3635108470917	0.8638597	29.3635108470917	0.6196275
29.4455318450928	0.8627443	29.4455318450928	0.6207514
29.5275528430939	0.861803	29.5275528430939	0.6218296
29.609573841095	0.8624664	29.609573841095	0.6180664
29.6915948390961	0.8612934	29.6915948390961	0.6192738
29.7736158370972	0.8536848	29.7736158370972	0.6206413
29.8556368350983	0.8510452	29.8556368350983	0.621883
29.9376578330994	0.8540865	29.9376578330994	0.6220983
30.0196788311005	0.8564286	30.0196788311005	0.6236794
30.1016998291016	0.8590939	30.1016998291016	0.6249858
30.1837208271027	0.8614109	30.1837208271027	0.6257962
30.2657418251038	0.8628436	30.2657418251038	0.6258817
30.3477628231049	0.8629036	30.3477628231049	0.6270734
30.429783821106	0.8657377	30.429783821106	0.6211061
30.5118048191071	0.8642043	30.5118048191071	0.6200156
30.5938258171082	0.8659829	30.5938258171082	0.6208553
30.6758468151093	0.8674875	30.6758468151093	0.6214889
30.7578678131104	0.868245	30.7578678131104	0.6227729
30.8398888111115	0.8685606	30.8398888111115	0.6226376
30.9219098091125	0.8684132	30.9219098091125	0.622733
31.0039308071136	0.8672591	31.0039308071136	0.6237591
31.0859518051147	0.8663173	31.0859518051147	0.6251324
31.1679728031158	0.8672605	31.1679728031158	0.6195163
31.2499938011169	0.8683454	31.2499938011169	0.6206427
31.332014799118	0.8614251	31.332014799118	0.6236824
31.4140357971191	0.8598724	31.4140357971191	0.6253774
31.4960567951202	0.8572214	31.4960567951202	0.6280165
31.5780777931213	0.8537369	31.5780777931213	0.6303316
31.6600987911224	0.8517939	31.6600987911224	0.6322595
31.7421197891235	0.8505991	31.7421197891235	0.6324725
31.8241407871246	0.8487809	31.8241407871246	0.6336945
31.9061617851257	0.8487503	31.9061617851257	0.6283163
31.9881827831268	0.8493898	31.9881827831268	0.6272923
32.0702037811279	0.8503294	32.0702037811279	0.6262165
32.152224779129	0.8445817	32.152224779129	0.6266932
32.2342457771301	0.8426968	32.2342457771301	0.6266184
32.3162667751312	0.8436182	32.3162667751312	0.62674
32.3982877731323	0.8433861	32.3982877731323	0.6270026
32.4803087711334	0.8441139	32.4803087711334	0.6272765
32.5623297691345	0.8432763	32.5623297691345	0.6270809
32.6443507671356	0.8414814	32.6443507671356	0.6268413
32.7263717651367	0.8401925	32.7263717651367	0.6264641
32.8083927631378	0.8391747	32.8083927631378	0.6264034
32.8904137611389	0.8395442	32.8904137611389	0.6199026
32.97243475914	0.8336879	32.97243475914	0.6189976
33.0544557571411	0.8330753	33.0544557571411	0.6191206
33.1364767551422	0.8342068	33.1364767551422	0.6187932
33.2184977531433	0.8348237	33.2184977531433	0.6181737
33.3005187511444	0.8362978	33.3005187511444	0.6172736
33.3825397491455	0.8394072	33.3825397491455	0.6178
33.4645607471466	0.8422236	33.4645607471466	0.6186239
33.5465817451477	0.8452526	33.5465817451477	0.6192759
33.6286027431488	0.8454154	33.6286027431488	0.6200557
33.7106237411499	0.8462864	33.7106237411499	0.6164327
33.792644739151	0.84666	33.792644739151	0.6172156
33.8746657371521	0.8404646	33.8746657371521	0.6188529
33.9566867351532	0.8377445	33.9566867351532	0.6195345
34.0387077331543	0.8392461	34.0387077331543	0.6207539
34.1207287311554	0.8411813	34.1207287311554	0.6216013
34.2027497291565	0.8417762	34.2027497291565	0.622315
34.2847707271576	0.8412538	34.2847707271576	0.623103
34.3667917251587	0.8399307	34.3667917251587	0.6234788
34.4488127231598	0.8399469	34.4488127231598	0.6235359
34.5308337211609	0.839895	34.5308337211609	0.6244398
34.612854719162	0.8398149	34.612854719162	0.6191573
34.6948757171631	0.8406471	34.6948757171631	0.6179047
34.7768967151642	0.8329722	34.7768967151642	0.6176876
34.8589177131653	0.8286256	34.8589177131653	0.6227371
34.9409387111664	0.8267168	34.9409387111664	0.6179591
35.0229597091675	0.8240797	35.0229597091675	0.6162801
35.1049807071686	0.820796	35.1049807071686	0.6158884
35.1870017051697	0.8187467	35.1870017051697	0.6159618
35.2690227031708	0.8172794	35.2690227031708	0.6153484
35.3510437011719	0.817741	35.3510437011719	0.6154347
35.433064699173	0.8177967	35.433064699173	0.6152423
35.5150856971741	0.8176907	35.5150856971741	0.6147597
35.5971066951752	0.8184817	35.5971066951752	0.6080315
35.6791276931763	0.8114944	35.6791276931763	0.6049783
35.7611486911774	0.8093461	35.7611486911774	0.6048335
35.8431696891785	0.8097942	35.8431696891785	0.60383
35.9251906871796	0.8076715	35.9251906871796	0.6019126
36.0072116851807	0.8063711	36.0072116851807	0.6021979
36.0892326831818	0.803482	36.0892326831818	0.6037171
36.1712536811829	0.8011806	36.1712536811829	0.6066269
36.253274679184	0.8007469	36.253274679184	0.6064447
36.3352956771851	0.8005272	36.3352956771851	0.6059398
36.4173166751862	0.8005502	36.4173166751862	0.6047689
36.4993376731873	0.8005736	36.4993376731873	0.5966999
36.5813586711884	0.7920135	36.5813586711884	0.5946596
36.6633796691895	0.7891889	36.6633796691895	0.5929546
36.7454006671906	0.7891533	36.7454006671906	0.5912377
36.8274216651917	0.786333	36.8274216651917	0.5913841
36.9094426631927	0.7819411	36.9094426631927	0.5911926
36.9914636611938	0.7760346	36.9914636611938	0.5913671
37.0734846591949	0.772684	37.0734846591949	0.591217
37.155505657196	0.7700316	37.155505657196	0.5909256
37.2375266551971	0.7673926	37.2375266551971	0.5907044
37.3195476531982	0.7632965	37.3195476531982	0.5903323
37.4015686511993	0.7603468	37.4015686511993	0.5902231
37.4835896492004	0.7593391	37.4835896492004	0.5843224
37.5656106472015	0.7519205	37.5656106472015	0.5824972
37.6476316452026	0.7504434	37.6476316452026	0.582436
37.7296526432037	0.7511393	37.7296526432037	0.5818061
37.8116736412048	0.7508934	37.8116736412048	0.5800943
37.8936946392059	0.7502071	37.8936946392059	0.5791776
37.975715637207	0.7494564	37.975715637207	0.5783864
38.0577366352081	0.7482978	38.0577366352081	0.5784761
38.1397576332092	0.7466625	38.1397576332092	0.5784568
38.2217786312103	0.7440756	38.2217786312103	0.5771019
38.3037996292114	0.7413973	38.3037996292114	0.5768397
38.3858206272125	0.7407277	38.3858206272125	0.570433
38.4678416252136	0.7333477	38.4678416252136	0.5686397
38.5498626232147	0.7317243	38.5498626232147	0.5685589
38.6318836212158	0.7309271	38.6318836212158	0.5682966
38.7139046192169	0.7299566	38.7139046192169	0.5672615
38.795925617218	0.7291752	38.795925617218	0.5650299
38.8779466152191	0.7288901	38.8779466152191	0.5635533
38.9599676132202	0.727806	38.9599676132202	0.562904
39.0419886112213	0.7263903	39.0419886112213	0.5610241
39.1240096092224	0.7260641	39.1240096092224	0.560744
39.2060306072235	0.7249732	39.2060306072235	0.5533105
39.2880516052246	0.7238941	39.2880516052246	0.5515412
39.3700726032257	0.7238643	39.3700726032257	0.5507711
39.4520936012268	0.716035	39.4520936012268	0.5487416
39.5341145992279	0.7132164	39.5341145992279	0.5542464
39.616135597229	0.7112696	39.616135597229	0.5484607
39.6981565952301	0.7089185	39.6981565952301	0.5468097
39.7801775932312	0.7066057	39.7801775932312	0.5453547
39.8621985912323	0.7051437	39.8621985912323	0.5439889
